City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Kushmurun,KZ,2022-01-24 06:55:44,52.4503,64.6311,-0.17,88,10,3.4
293,Svetlogorsk,BY,2022-01-24 06:59:35,52.6333,29.7333,8.94,96,70,5.08
294,Atambua,ID,2022-01-24 06:59:35,-9.1061,124.8925,81.73,68,100,5.1
295,Antofagasta,CL,2022-01-24 06:59:36,-23.65,-70.4,65.03,84,36,4.47
296,Syasstroy,RU,2022-01-24 06:59:36,60.1367,32.5691,25.66,93,100,13.73
297,Walvis Bay,NA,2022-01-24 06:59:37,-22.9575,14.5053,77.95,61,0,4.61
298,Guerrero Negro,MX,2022-01-24 06:59:37,27.9769,-114.0611,60.58,59,100,9.66
299,Vestmannaeyjar,IS,2022-01-24 06:58:23,63.4427,-20.2734,39.36,59,100,25.57
300,Harper,LR,2022-01-24 06:59:38,4.375,-7.7169,75.67,88,16,5.59
301,Machali,CL,2022-01-24 06:59:38,-34.1833,-70.6667,59.67,32,0,2.04
302,Cape Town,ZA,2022-01-24 06:56:45,-33.9258,18.4232,76.12,75,40,3.0
303,Goderich,CA,2022-01-24 06:59:39,43.7501,-81.7165,12.9,73,99,6.91
304,Hamilton,US,2022-01-24 06:59:39,39.1834,-84.5333,19.89,80,14,2.68
305,Kathmandu,NP,2022-01-24 06:58:23,27.7167,85.3167,57.42,58,75,4.61
306,Coahuayana,MX,2022-01-24 06:59:40,18.7333,-103.6833,68.38,81,16,3.53
307,Ambon,ID,2022-01-24 06:59:40,-3.6954,128.1814,89.74,62,40,6.91
308,Vila Velha,BR,2022-01-24 06:54:41,-20.3297,-40.2925,73.44,97,40,2.3
309,Bastia,FR,2022-01-24 06:59:41,42.6667,9.3333,47.3,77,0,10.36
310,Hay River,CA,2022-01-24 06:55:34,60.8156,-115.7999,-7.62,77,40,3.44
311,La Orilla,MX,2022-01-24 06:59:42,17.9833,-102.2333,70.95,82,6,3.38
312,Terrace Bay,CA,2022-01-24 06:59:42,48.7834,-87.1,-4.38,85,100,6.58
313,Bereda,ES,2022-01-24 06:59:42,43.2686,-7.5406,32.41,96,0,1.57
314,Alice Springs,AU,2022-01-24 06:59:43,-23.7,133.8833,96.22,43,94,1.01
315,Nome,US,2022-01-24 06:59:43,64.5011,-165.4064,16.16,83,100,8.03
316,Port Macquarie,AU,2022-01-24 06:59:44,-31.4333,152.9167,74.89,70,100,11.01
317,Riyadh,SA,2022-01-24 06:57:36,24.6877,46.7219,59.05,20,0,4.61
318,Ayan,RU,2022-01-24 06:59:44,56.45,138.1667,6.26,65,0,12.28
319,Takaka,NZ,2022-01-24 06:59:45,-40.85,172.8,69.39,75,99,4.59
320,Kyrylivka,UA,2022-01-24 06:59:45,46.3759,35.3675,28.74,90,100,15.86
321,Lebu,CL,2022-01-24 06:59:46,-37.6167,-73.65,56.32,94,25,10.6
322,Nizhniy Kuranakh,RU,2022-01-24 07:00:47,58.8353,125.4869,-0.29,99,51,2.39
323,Akhmim,EG,2022-01-24 07:00:47,26.5622,31.745,52.95,58,77,9.01
324,Kamaishi,JP,2022-01-24 07:00:47,39.2667,141.8833,37.65,58,81,6.91
325,Plettenberg Bay,ZA,2022-01-24 07:00:48,-34.0527,23.3716,77.2,67,14,12.15
326,Alyangula,AU,2022-01-24 06:59:36,-13.8483,136.4192,91.27,70,100,9.22
327,Pinheiro Machado,BR,2022-01-24 07:00:49,-31.5783,-53.3811,70.21,96,21,2.77
328,San Calixto,CO,2022-01-24 07:00:49,8.4021,-73.2074,57.99,97,99,2.62
329,Faanui,PF,2022-01-24 07:00:50,-16.4833,-151.75,81.48,72,100,12.86
330,Cacu,BR,2022-01-24 07:00:50,-18.5567,-51.1308,71.1,87,37,2.42
331,Severo-Yeniseyskiy,RU,2022-01-24 07:00:50,60.3725,93.0408,7.23,93,100,3.04
332,Kaeo,NZ,2022-01-24 07:00:43,-35.1,173.7833,68.32,92,100,13.22
333,Okhotsk,RU,2022-01-24 07:00:50,59.3833,143.3,-6.77,82,15,10.36
334,San Cristobal,VE,2022-01-24 07:00:51,7.7669,-72.225,66.61,81,81,0.38
335,Tauberbischofsheim,DE,2022-01-24 07:00:52,49.6247,9.6628,39.34,92,6,2.86
336,Asau,RO,2022-01-24 07:00:52,46.4333,26.4,23.95,76,100,8.32
337,Carnarvon,AU,2022-01-24 07:00:53,-24.8667,113.6333,86.97,56,0,28.21
338,Yulara,AU,2022-01-24 07:00:54,-25.2406,130.9889,96.57,17,0,8.63
339,Djibo,BF,2022-01-24 07:00:54,14.1022,-1.6306,60.85,18,0,9.37
340,Gaya,IN,2022-01-24 07:00:55,24.7833,85.0,67.91,77,75,0.0
341,Moose Factory,CA,2022-01-24 07:00:55,51.2585,-80.6094,-16.62,76,0,9.22
342,Agadir,MA,2022-01-24 07:00:56,30.4202,-9.5982,57.65,82,100,0.81
343,Hasaki,JP,2022-01-24 07:00:56,35.7333,140.8333,46.8,53,100,27.78
344,Dakar,SN,2022-01-24 06:58:43,14.6937,-17.4441,76.08,56,99,9.22
345,North Bend,US,2022-01-24 06:59:40,43.4065,-124.2243,44.85,100,13,3.56
346,Bubaque,GW,2022-01-24 07:00:57,11.2833,-15.8333,78.39,67,15,9.73
347,Matagami,CA,2022-01-24 07:00:58,49.7502,-77.6328,-20.09,76,20,3.44
348,Quatre Cocos,MU,2022-01-24 07:00:58,-20.2078,57.7625,88.09,70,14,16.11
349,Ereymentau,KZ,2022-01-24 07:00:59,51.6199,73.1033,6.87,94,87,6.33
350,Orocue,CO,2022-01-24 07:00:59,4.7912,-71.3354,77.36,57,95,4.83
351,Isangel,VU,2022-01-24 07:01:00,-19.55,169.2667,82.89,77,15,2.42
352,Myitkyina,MM,2022-01-24 07:01:00,25.3833,97.4,71.1,46,100,4.5
353,Mayumba,GA,2022-01-24 07:01:01,-3.432,10.6554,77.04,85,61,2.39
354,Praya,CV,2022-01-24 06:57:03,14.9215,-23.5087,72.14,78,75,20.71
355,Jalu,LY,2022-01-24 07:01:01,29.0331,21.5482,50.4,59,59,2.89
356,Kyabe,TD,2022-01-24 07:01:02,9.4515,18.9449,77.27,15,1,8.12
357,Tazovskiy,RU,2022-01-24 07:01:03,67.4667,78.7,-1.75,98,89,9.26
358,Krasnoselkup,RU,2022-01-24 07:01:03,65.7,82.4667,-10.68,100,100,4.88
359,Nisia Floresta,BR,2022-01-24 07:01:04,-6.0911,-35.2086,75.52,84,19,4.59
360,Lorengau,PG,2022-01-24 07:01:04,-2.0226,147.2712,83.82,71,60,10.71
361,Sisimiut,GL,2022-01-24 07:01:05,66.9395,-53.6735,18.03,64,100,21.65
362,Asyut,EG,2022-01-24 07:01:05,27.181,31.1837,52.84,50,10,10.04
363,Bom Jardim,BR,2022-01-24 07:01:06,-7.7958,-35.5872,70.0,93,32,0.36
364,Santa Rosa,PH,2022-01-24 07:00:50,14.3122,121.1114,84.85,71,19,12.48
365,Sabang,ID,2022-01-24 07:01:06,5.8933,95.3214,80.98,72,78,9.44
366,Taoudenni,ML,2022-01-24 07:01:07,22.6783,-3.9836,60.12,20,100,7.81
367,Comodoro Rivadavia,AR,2022-01-24 07:01:07,-45.8667,-67.5,59.2,52,0,24.7
368,Pangoa,PE,2022-01-24 07:01:08,-12.1167,-73.0,65.77,99,94,2.55
369,Soc Trang,VN,2022-01-24 07:02:08,9.6033,105.98,92.14,43,47,5.59
370,Mazeikiai,LT,2022-01-24 07:02:09,56.3167,22.3333,32.11,92,100,13.11
371,Faya,SA,2022-01-24 07:02:09,18.3851,42.4509,59.49,28,17,5.21
372,Kalanguy,RU,2022-01-24 07:02:10,51.0167,116.5167,7.86,92,100,3.15
373,Soure,BR,2022-01-24 06:57:23,-0.7167,-48.5233,76.78,84,91,10.71
374,Pisco,PE,2022-01-24 07:02:10,-13.7,-76.2167,67.01,91,50,0.96
375,Buala,SB,2022-01-24 07:02:11,-8.145,159.5921,82.45,82,80,4.81
376,Clyde River,CA,2022-01-24 07:02:11,70.4692,-68.5914,-9.42,94,100,11.92
377,Xining,CN,2022-01-24 07:00:13,36.6167,101.7667,30.02,36,9,3.85
378,Shenzhen,CN,2022-01-24 07:02:12,22.5455,114.0683,71.92,91,99,1.5
379,Iquitos,PE,2022-01-24 07:02:12,-3.7481,-73.2472,72.99,99,99,1.01
380,Buchanan,LR,2022-01-24 07:02:13,5.8808,-10.0467,73.36,93,15,5.35
381,Sinnar,SD,2022-01-24 07:02:14,13.5691,33.5672,75.49,17,5,14.79
382,Ballina,AU,2022-01-24 07:02:14,-28.8667,153.5667,76.78,81,100,9.78
383,Merrill,US,2022-01-24 06:59:48,45.1805,-89.6835,6.57,85,100,0.0
384,Tual,ID,2022-01-24 07:02:15,-5.6667,132.75,84.27,75,88,14.41
385,Atar,MR,2022-01-24 07:02:16,20.5169,-13.0499,66.25,18,100,8.25
386,Cayenne,GF,2022-01-24 07:00:11,4.9333,-52.3333,76.08,90,20,3.0
387,Mitsamiouli,KM,2022-01-24 07:02:16,-11.3847,43.2844,81.28,80,100,24.61
388,Kommunisticheskiy,RU,2022-01-24 07:02:17,61.6789,64.4819,14.56,95,100,3.67
389,Bairiki,KI,2022-01-24 07:02:17,1.3292,172.9752,82.38,80,96,18.37
390,Rangapara,IN,2022-01-24 07:02:18,26.8167,92.65,61.03,68,100,7.18
391,Price,US,2022-01-24 07:02:18,39.5994,-110.8107,30.11,75,1,6.33
392,Pedasi,PA,2022-01-24 07:02:19,7.5333,-80.0333,75.07,81,10,16.8
393,Hofn,IS,2022-01-24 07:02:19,64.2539,-15.2082,26.78,53,100,10.18
394,Kavieng,PG,2022-01-24 07:02:20,-2.5744,150.7967,84.45,68,99,8.39
395,Ambilobe,MG,2022-01-24 07:02:20,-13.2,49.05,73.63,98,100,2.73
396,Half Moon Bay,US,2022-01-24 07:00:22,37.4636,-122.4286,56.01,65,0,0.0
397,Lodwar,KE,2022-01-24 07:02:17,3.1191,35.5973,88.29,27,98,8.77
398,Markova,UA,2022-01-24 07:02:21,48.6758,24.4138,13.59,93,24,3.8
399,Zaoyang,CN,2022-01-24 07:02:21,32.1272,112.7542,42.87,64,93,4.65
400,Magan,ES,2022-01-24 07:02:22,39.9683,-3.931,43.32,72,6,8.12
401,Kapit,MY,2022-01-24 07:02:22,2.0167,112.9333,77.52,93,100,0.56
402,Grand Gaube,MU,2022-01-24 07:02:23,-20.0064,57.6608,88.38,61,1,5.99
403,Teguise,ES,2022-01-24 07:02:23,29.0605,-13.564,57.42,94,20,4.61
404,Abu Kamal,SY,2022-01-24 07:02:23,34.4506,40.9171,49.98,66,3,7.65
405,Ancud,CL,2022-01-24 07:02:24,-41.8697,-73.8203,53.22,86,98,3.18
406,Irbil,IQ,2022-01-24 06:59:44,36.1926,44.0106,37.22,65,40,1.14
407,Kanash,RU,2022-01-24 07:02:25,55.5086,47.4956,13.59,98,100,3.6
408,Ramgarh,IN,2022-01-24 07:02:25,23.6333,85.5167,62.65,51,27,1.63
409,Lasa,IT,2022-01-24 07:02:25,46.6166,10.7002,17.51,69,0,5.95
410,Rorvik,NO,2022-01-24 07:02:26,64.8621,11.2373,39.31,75,75,16.11
411,Vetlanda,SE,2022-01-24 07:02:26,57.4289,15.0776,39.07,87,100,13.09
412,Oyama,JP,2022-01-24 07:02:27,36.3,139.8,52.54,32,3,5.57
413,Cockburn Town,TC,2022-01-24 07:02:27,21.4612,-71.1419,77.5,76,0,11.9
414,Rasova,RO,2022-01-24 07:02:28,44.25,27.9333,26.73,72,100,17.69
415,Port Keats,AU,2022-01-24 07:02:28,-14.25,129.55,79.09,88,100,7.52
416,Pathein,MM,2022-01-24 07:03:29,16.7833,94.7333,87.84,33,97,4.7
417,Sistranda,NO,2022-01-24 07:03:29,63.7256,8.834,38.89,83,100,20.71
418,Saint George,US,2022-01-24 06:58:37,37.1041,-113.5841,43.25,48,0,1.01
419,Halifax,CA,2022-01-24 06:59:22,44.6453,-63.5724,33.85,89,100,6.91
420,Araruama,BR,2022-01-24 07:03:30,-22.8728,-42.3431,72.07,87,2,13.49
421,Grand Island,US,2022-01-24 07:03:31,40.925,-98.342,47.35,49,0,1.99
422,Paranaiba,BR,2022-01-24 07:03:31,-19.6772,-51.1908,72.61,86,86,1.57
423,Kibuye,RW,2022-01-24 07:03:31,-2.0597,29.3482,65.34,85,100,1.19
424,Vaitape,PF,2022-01-24 07:03:32,-16.5167,-151.75,81.46,72,100,12.84
425,Necochea,AR,2022-01-24 07:03:33,-38.5473,-58.7368,65.03,68,1,13.13
426,Khandyga,RU,2022-01-24 07:03:33,62.6667,135.6,-33.99,100,53,1.99
427,Sangolqui,EC,2022-01-24 07:03:33,-0.3341,-78.4522,57.34,93,100,1.25
428,Anadyr,RU,2022-01-24 07:03:34,64.75,177.4833,-23.39,96,79,5.99
429,Arkhangelsk,RU,2022-01-24 06:59:57,64.5401,40.5433,24.91,92,100,6.71
430,Gat,IL,2022-01-24 07:03:04,31.61,34.7642,49.41,100,96,7.74
431,Vysha,RU,2022-01-24 07:03:35,53.8477,42.3777,16.23,95,97,6.8
432,San Ramon,US,2022-01-24 07:03:18,37.7799,-121.978,54.37,75,0,0.0
433,Jining,CN,2022-01-24 07:00:21,35.405,116.5814,41.05,41,100,5.23
434,Geraldton,AU,2022-01-24 07:03:36,-28.7667,114.6,82.81,54,0,28.77
435,Homer,US,2022-01-24 07:03:36,59.6425,-151.5483,39.09,82,100,19.57
436,Itarema,BR,2022-01-24 07:03:37,-2.9248,-39.9167,76.87,81,100,8.84
437,Kieta,PG,2022-01-24 07:03:37,-6.2167,155.6333,83.95,79,82,8.03
438,Kenai,US,2022-01-24 07:00:42,60.5544,-151.2583,38.08,91,100,7.96
439,Manono,CD,2022-01-24 07:03:38,-7.3,27.4167,74.37,86,90,1.12
440,Vila Do Maio,CV,2022-01-24 07:03:38,15.1333,-23.2167,72.39,70,100,16.28
441,Iberia,US,2022-01-24 07:03:39,29.9502,-91.7507,40.98,93,0,4.61
442,Athens,GR,2022-01-24 07:00:00,37.9795,23.7162,35.98,81,75,1.99
443,Tautira,PF,2022-01-24 07:02:11,-17.7333,-149.15,78.82,81,100,13.56
444,Lucapa,AO,2022-01-24 07:03:40,-8.4192,20.7447,70.47,84,17,2.64
445,Pokhara,NP,2022-01-24 07:03:40,28.2333,83.9833,63.45,42,69,6.35
446,Tongzi,CN,2022-01-24 07:03:41,28.7829,105.0877,50.86,80,100,0.92
447,Nampula,MZ,2022-01-24 07:03:41,-15.1165,39.2666,70.02,97,100,13.8
448,Namatanai,PG,2022-01-24 07:03:42,-3.6667,152.4333,83.17,75,95,5.82
449,Albacete,ES,2022-01-24 07:03:42,38.8333,-2.0,38.21,87,75,4.61
450,Richards Bay,ZA,2022-01-24 07:03:42,-28.783,32.0377,74.01,70,89,6.76
451,Komsomolskiy,UZ,2022-01-24 07:03:43,40.4272,71.7189,40.42,65,75,2.3
452,Zwedru,LR,2022-01-24 07:03:43,6.0667,-8.1281,62.85,48,0,1.95
453,Fethiye,TR,2022-01-24 07:03:44,36.6217,29.1164,35.47,35,1,5.35
454,Caucaia,BR,2022-01-24 07:02:03,-3.7361,-38.6531,82.08,73,20,6.91
455,Fez,MA,2022-01-24 07:03:44,34.0372,-4.9998,50.11,87,75,0.0
456,Lata,PT,2022-01-24 07:03:45,40.1629,-8.3327,38.71,85,0,3.58
457,Pontes E Lacerda,BR,2022-01-24 07:03:45,-15.2261,-59.3353,71.2,96,100,2.26
458,Pangnirtung,CA,2022-01-24 07:03:46,66.1451,-65.7125,5.54,80,100,6.89
459,Chama,CH,2022-01-24 07:03:46,47.1821,8.4636,36.9,91,100,0.0
460,Gigmoto,PH,2022-01-24 07:03:47,13.7796,124.39,79.27,88,79,9.08
461,Samarai,PG,2022-01-24 07:03:47,-10.6167,150.6667,86.23,72,35,7.92
462,Awbari,LY,2022-01-24 07:04:48,26.5921,12.7805,46.13,52,1,5.5
463,Ulaangom,MN,2022-01-24 07:01:11,49.9811,92.0667,-4.14,94,85,2.48
464,Aranos,NA,2022-01-24 07:04:49,-24.1333,19.1167,73.13,43,4,12.53
465,Katsuura,JP,2022-01-24 07:04:49,35.1333,140.3,54.19,54,100,24.05
466,Katherine,AU,2022-01-24 07:04:49,-14.4667,132.2667,91.72,52,100,12.66
467,San Pablo Tacachico,SV,2022-01-24 07:04:50,13.9756,-89.34,70.54,89,0,2.86
468,Mareeba,AU,2022-01-24 07:04:50,-17.0,145.4333,82.49,77,100,7.47
469,Yokadouma,CM,2022-01-24 07:04:51,3.5167,15.05,75.7,28,6,4.09
470,Ilhabela,BR,2022-01-24 07:01:43,-23.7781,-45.3581,76.44,90,73,6.35
471,College,US,2022-01-24 07:04:18,64.8569,-147.8028,31.66,84,75,4.61
472,Krasnoye-Na-Volge,RU,2022-01-24 07:04:52,57.5125,41.2419,17.1,100,99,3.89
473,Anloga,GH,2022-01-24 07:04:52,5.7947,0.8973,78.21,77,59,3.33
474,Road Town,VG,2022-01-24 07:04:53,18.4167,-64.6167,73.99,68,0,9.44
475,Parana,AR,2022-01-24 07:04:53,-31.732,-60.5238,74.55,94,100,5.91
476,Porto Seguro,BR,2022-01-24 07:03:33,-16.4497,-39.0647,73.92,94,75,3.44
477,Paamiut,GL,2022-01-24 07:04:54,61.994,-49.6678,26.73,73,100,16.06
478,Linares,CL,2022-01-24 07:04:55,-35.85,-71.6,51.57,77,0,4.32
479,Mount Gambier,AU,2022-01-24 07:04:55,-37.8333,140.7667,78.33,45,100,9.04
480,Gushikawa,JP,2022-01-24 07:04:55,26.3544,127.8686,70.63,79,75,14.97
481,Conceicao Da Barra,BR,2022-01-24 07:04:56,-18.5933,-39.7322,72.1,90,41,1.72
482,Karaton,ID,2022-01-24 07:04:56,-6.3424,106.1045,93.88,66,80,9.17
483,Seymchan,RU,2022-01-24 07:04:57,62.8833,152.4333,-37.03,100,100,0.81
484,Korhogo,CI,2022-01-24 07:04:57,9.45,-5.6333,63.27,19,27,5.46
485,Abay,KZ,2022-01-24 07:04:58,49.6311,72.8539,7.18,84,69,11.39
486,Erechim,BR,2022-01-24 07:04:58,-27.6342,-52.2739,66.04,95,83,3.38
487,Oksfjord,NO,2022-01-24 07:04:59,70.2396,22.3479,35.67,88,100,33.15
488,Pacific Grove,US,2022-01-24 07:04:59,36.6177,-121.9166,54.81,67,0,5.75
489,Robat Karim,IR,2022-01-24 07:05:00,35.4846,51.0829,42.66,41,20,11.5
490,Lazdijai,LT,2022-01-24 07:05:00,54.2333,23.5167,20.05,94,24,9.53
491,Minab,IR,2022-01-24 07:00:43,27.1467,57.0801,63.9,23,0,3.06
492,Kozhevnikovo,RU,2022-01-24 07:05:01,56.2589,83.9714,1.69,96,100,3.42
493,Udachnyy,RU,2022-01-24 07:05:02,66.4167,112.4,-6.47,100,81,9.06
494,Steinbach,DE,2022-01-24 07:05:02,50.1667,8.5667,39.07,75,75,8.05
495,Da Lat,VN,2022-01-24 07:05:03,11.9465,108.4419,79.99,35,86,2.93
496,Yumen,CN,2022-01-24 07:05:03,40.2833,97.2,29.53,27,0,4.03
497,Tromso,NO,2022-01-24 07:02:30,69.6496,18.957,32.65,93,100,5.99
498,Deder,ET,2022-01-24 07:05:04,9.3167,41.45,63.16,39,38,4.81
499,Buzdyak,RU,2022-01-24 07:05:04,54.5833,54.55,13.41,89,100,3.29
500,Buin,CL,2022-01-24 07:05:05,-33.7333,-70.75,71.87,31,0,3.89
501,Parakan,ID,2022-01-24 07:05:06,-6.4191,106.0081,88.45,71,71,8.05
502,Sept-Iles,CA,2022-01-24 07:00:23,50.2001,-66.3821,5.05,80,77,5.99
503,Banjar,ID,2022-01-24 07:05:06,-8.19,114.9675,89.46,60,77,5.68
504,Payo,ID,2022-01-24 07:05:07,-3.7508,103.6372,88.05,62,96,4.88
505,Pitimbu,BR,2022-01-24 07:03:56,-7.4706,-34.8086,75.79,76,40,7.31
506,Dezhou,CN,2022-01-24 07:01:47,37.4486,116.2925,38.32,36,40,2.35
507,Luau,AO,2022-01-24 07:04:16,-10.7073,22.2247,69.51,80,12,3.76
508,Innisfail,AU,2022-01-24 07:06:08,-17.5333,146.0333,82.71,69,87,5.88
509,Sale,MA,2022-01-24 07:06:09,34.0389,-6.8166,56.75,100,75,4.61
510,Trinidad,BO,2022-01-24 07:06:09,-14.8333,-64.9,72.46,96,54,2.77
511,Discovery Bay,US,2022-01-24 07:05:04,37.9085,-121.6002,55.44,82,0,5.75
512,Skagen,DK,2022-01-24 07:06:10,57.7209,10.5839,43.09,76,100,27.92
513,Miri,MY,2022-01-24 07:06:11,4.4148,114.0089,83.59,75,95,9.4
514,Nantucket,US,2022-01-24 07:06:11,41.2835,-70.0995,32.11,81,100,12.66
515,Nizwa,OM,2022-01-24 07:06:12,22.9333,57.5333,68.04,36,0,3.83
516,Santiago Del Estero,AR,2022-01-24 07:06:12,-27.7951,-64.2615,72.75,94,100,4.05
517,Sioux Lookout,CA,2022-01-24 07:06:12,50.1001,-91.917,-14.6,100,71,3.58
518,Havre,FR,2022-01-24 07:06:13,49.5833,0.3333,32.58,93,0,6.91
519,Bodh Gaya,IN,2022-01-24 07:06:13,24.7,84.9833,69.69,73,75,0.0
520,Ust-Ilimsk,RU,2022-01-24 07:06:14,58.0006,102.6619,4.77,90,100,1.88
521,Margate,GB,2022-01-24 07:01:26,51.3813,1.3862,39.31,81,6,1.99
522,Mehamn,NO,2022-01-24 07:06:14,71.0357,27.8492,37.31,83,100,23.49
523,Labrea,BR,2022-01-24 07:06:15,-7.2586,-64.7981,72.32,98,100,1.74
524,Buraydah,SA,2022-01-24 07:06:16,26.326,43.975,63.88,39,0,8.21
525,Tura,IN,2022-01-24 07:06:16,25.5198,90.2201,65.82,62,100,3.94
526,Sukhaya Buyvola,RU,2022-01-24 07:06:16,45.1533,42.9956,32.11,99,100,1.97
527,Rusape,ZW,2022-01-24 07:06:17,-18.5278,32.1284,60.73,98,100,6.98
528,Puerto Escondido,MX,2022-01-24 07:06:17,15.85,-97.0667,75.99,69,0,5.86
529,Pierre,US,2022-01-24 07:06:18,44.3683,-100.351,44.28,55,75,13.8
530,Masunga,BW,2022-01-24 07:06:18,-20.6246,27.4488,66.09,76,99,15.59
531,Novaya Zaimka,RU,2022-01-24 07:06:19,56.4857,66.9241,9.14,92,100,8.5
532,Kandrian,PG,2022-01-24 07:06:19,-6.2167,149.55,86.43,69,100,11.7
533,Salme,NP,2022-01-24 07:06:20,28.0369,85.0942,52.09,48,21,6.76
534,Kupang,ID,2022-01-24 07:06:07,-10.1667,123.5833,86.58,79,40,17.27
535,Port Shepstone,ZA,2022-01-24 07:06:20,-30.7414,30.455,77.67,65,1,20.04
536,Oranjestad,AW,2022-01-24 07:06:21,12.524,-70.027,76.95,73,20,11.5
537,Ola,RU,2022-01-24 07:06:21,59.5833,151.2833,-10.12,86,92,9.78
538,Assiniboia,CA,2022-01-24 07:06:22,49.6334,-105.9845,13.48,93,99,11.34
539,Jimma,ET,2022-01-24 07:06:22,7.6667,36.8333,69.19,52,90,1.1
540,Mandera,KE,2022-01-24 07:02:17,3.9366,41.867,84.92,33,100,19.6
541,Dargaville,NZ,2022-01-24 07:06:23,-35.9333,173.8833,67.01,82,100,10.76
542,Prince Rupert,CA,2022-01-24 07:06:23,54.3161,-130.3201,41.09,93,75,4.61
543,Dalbandin,PK,2022-01-24 07:06:23,28.8947,64.4101,47.64,26,0,9.08
544,Sligo,IE,2022-01-24 07:06:24,54.2697,-8.4694,44.69,84,100,7.9
545,Narok,KE,2022-01-24 07:06:24,-1.0783,35.8601,69.87,50,100,1.21
546,Swift Current,CA,2022-01-24 07:06:25,50.2834,-107.8014,18.41,93,100,12.66
547,Esmeraldas,BR,2022-01-24 07:01:36,-19.7625,-44.3139,64.13,93,0,5.95
548,Gao,ML,2022-01-24 07:06:25,16.6362,1.637,58.39,22,0,15.03
549,Beyneu,KZ,2022-01-24 07:06:26,45.3167,55.2,31.06,81,100,19.15
550,Robertsport,LR,2022-01-24 07:06:26,6.7533,-11.3686,74.77,91,6,6.62
551,Grindavik,IS,2022-01-24 07:06:27,63.8424,-22.4338,36.07,64,75,24.16
